0.016936315,306.805103
0.036936732,306.4723978
0.056937148,304.0559951
0.076937565,308.9231515
0.096937982,308.2475893
0.116938398,308.6087736
0.136938815,308.6833995
0.156939232,307.8756443
0.176939648,307.9514695
0.196940065,309.559796
0.166944981,309.1968085
0.186945397,308.2015469
0.206945814,308.3063091
0.226946231,308.0548241
0.246946647,307.854061
0.266947064,308.4519812
0.286947481,308.6401457
0.306947897,307.3678618
0.326948314,307.5176138
0.346948731,306.5602248
0.366949147,304.7014426
0.386949564,304.652929
0.406949981,305.4643937
0.426950397,305.2159694
0.446950814,303.5905106
0.466951231,302.0768882
0.486951647,300.4725276
0.506952064,299.2510183
0.526952481,298.326529
0.546952897,297.0480924
0.566953314,296.9334501
0.586953731,298.159679
0.606954147,297.2206362
0.626954564,291.8638279
0.646954981,292.9565871
0.716802001,292.5797283
0.736802418,291.7287064
0.756802834,293.9510515
0.776803251,294.7657365
0.796803668,298.5104268
0.816804084,294.7313775
0.836804501,299.1956961
0.856804918,296.932204
0.876805334,297.8466251
0.896805751,295.1349345
0.916806168,292.6576786
0.936806584,294.0030649
0.956807001,293.8462746
0.976807418,297.4243951
0.996807834,297.3503702
1.016808251,291.8018076
1.036808668,291.9257435
1.056809084,292.3536932
1.076809501,301.360168
1.096809918,298.4640923
1.116810335,287.504507
1.136810751,291.1062191
1.156811168,297.5386601
1.176811585,294.9676711
1.196812001,307.8571175
1.216812418,296.3732272
1.236812835,302.0420293
1.256813251,298.1391765
1.276813668,296.8688119
1.296814085,296.6081115
1.266751885,296.7310958
1.286752302,300.0414433
1.306752719,300.8725094
1.326753135,306.80949
1.346753552,281.0378329
1.366753969,283.2511985
1.386754385,296.703757
1.406754802,299.860088
1.426755219,301.0613211
1.446755635,294.6692379
1.466756052,297.4651973
1.486756469,305.6259242
1.506756886,304.9465892
1.526757302,303.5229373
1.546757719,305.0859254
1.566758136,302.4824134
1.586758552,303.7749921
1.606758969,306.669731
1.626759386,294.0931484
1.646759802,305.9374774
1.666760219,318.8941119
1.686760636,311.0159117
1.706761052,307.7679272
1.726761469,302.6003272
1.746761886,308.122534
1.8168329,284.6719646
1.836833317,289.0277746
1.856833733,281.1957352
1.87683415,282.7586762
1.896834567,305.9083055
1.916834983,312.0911053
1.9368354,311.3113872
1.956835817,311.4647959
1.976836233,311.3094095
1.99683665,310.0201846
2.016837067,310.278468
2.036837483,310.5627974
2.0568379,309.995623
2.076838317,309.9541805
2.096838734,310.013268
2.11683915,308.8903076
2.136839567,309.3299637
2.156839984,308.2671865
2.1768404,306.6045823
2.196840817,306.3192827
2.216841234,305.4495247
2.23684165,303.6677211
2.256842067,301.5039964
2.276842484,300.0182646
2.2968429,299.0038405
2.316843317,297.6905234
2.336843734,297.620184
2.35684415,297.4687909
2.376844567,296.9699808
2.396844984,294.628573
2.365918994,293.1686135
2.385919411,294.7113921
2.405919827,295.4370337
2.425920244,293.0190349
2.445920661,291.1484627
2.465921077,293.2958883
2.485921494,294.65344
2.505921911,291.3438218
2.525922327,292.4382222
2.545922744,294.8676981
2.565923161,292.3648525
2.585923577,291.3315396
2.605923994,293.3952624
2.625924411,295.1427173
2.645924827,291.8766078
2.665925244,290.9936715
2.685925661,295.5011901
2.705926077,295.2280798
2.725926494,294.4053153
2.745926911,295.8042662
2.765927327,296.7161517
2.785927744,296.4316326
2.805928161,293.8853768
2.825928577,294.8057576
2.845928994,294.2834671
2.916944981,294.2617647
2.936945397,297.1501145
2.956945814,297.2053975
2.976946231,295.1869717
2.996946647,299.2050947
3.016947064,300.1998728
3.036947481,289.5001638
3.056947897,298.9021518
3.076948314,301.0167233
3.096948731,298.2531875
3.116949147,296.7177112
3.136949564,305.7238828
3.156949981,306.4480848
3.176950397,297.4712808
3.196950814,288.511918
3.216951231,297.9720563
3.236951647,300.1703932
3.256952064,295.0634658
3.276952481,309.017103
3.296952897,305.7781635
3.316953314,304.824519
3.336953731,313.4985351
3.356954147,310.0401748
3.376954564,305.4165579
3.396954981,309.4934537
3.416955398,310.3295591
3.436955814,308.3027069
3.456956231,307.9898677
3.476956648,309.1406126
3.496957064,310.2616987
3.466944933,310.0366865
3.48694535,310.3422038
3.506945766,310.3054114
3.526946183,309.4739655
3.5469466,309.954021
3.566947016,310.2946928
3.586947433,309.6591869
3.60694785,309.8070733
3.626948266,309.2313593
3.646948683,308.0688767
3.6669491,309.0032043
3.686949516,308.1482707
3.706949933,308.0263326
3.72695035,309.7381254
3.746950766,307.1136365
3.766951183,305.4186289
3.7869516,302.2808019
3.806952016,298.3008099
3.826952433,294.5085664
3.84695285,290.1185852
3.866953266,286.3684088
3.886953683,288.9014105
3.9069541,293.3660034
3.926954516,294.2349035
3.946954933,294.1724986
3.998004913,292.563705
4.01800533,292.6345407
4.038005747,293.7291704
4.058006163,292.7354116
4.07800658,292.7136094
4.098006997,290.8269832
4.118007413,293.8451596
4.13800783,294.0951226
4.158008247,291.0291232
4.178008663,291.4421752
4.19800908,293.4418262
4.218009497,297.8313047
4.238009913,292.7276092
4.25801033,288.6340126
4.278010747,293.398136
4.298011163,297.7195475
4.31801158,290.9110289
4.338011997,295.9305981
4.358012413,301.2307075
4.37801283,281.5492423
4.398013247,292.1911916
4.418013664,301.9864667
4.43801408,302.3765082
4.458014497,302.2938409
4.478014914,302.0375728
4.549349904,305.2790411
4.569350321,292.9083844
4.589350737,297.7138646
4.609351154,302.9989476
4.629351571,299.9787949
4.649351987,312.0404731
4.669352404,298.6268872
4.689352821,316.2054635
4.709353237,303.1196585
4.729353654,317.1514689
